,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
2019,760000.0,Cannon Group,USA,Lionel Chetwynd,Drama,25656878.0,The Hanoi Hilton,R,23-05-1987,125.0,6.0,Michael Moriarty,763.0,Lionel Chetwynd,1987
2020,796368.0,De Laurentiis Entertainment Group (DEG),USA,William Friedkin,Drama,7500000.0,Rampage,R,30-10-1992,97.0,6.3,Michael Biehn,1625.0,William P. Wood,1987
2021,1651156.0,Albacore Productions Inc.,USA,Ben Bolt,Drama,1733017.0,The Big Town,R,25-09-1987,109.0,5.9,Matt Dillon,1483.0,Clark Howard,1987
2022,287725.0,Callender Company,UK,Peter Greenaway,Drama,6219987.0,The Belly of an Architect,R,16-10-1987,119.0,7.0,Brian Dennehy,4517.0,Peter Greenaway,1987
2023,700000.0,Lorimar Motion Pictures,USA,Mary Lambert,Drama,1278619.0,Siesta,R,11-11-1987,100.0,5.6,Ellen Barkin,1844.0,Patrice Chaplin,1987
2024,316199.0,Great American Films Limited Partnership,USA,Michael Hoffman,Drama,79159165.0,Promised Land,R,22-01-1988,102.0,5.7,Jason Gedrick,1052.0,Michael Hoffman,1987
2025,225358.0,Island Pictures,USA,Daniel Petrie,Drama,19867891.0,Square Dance,PG-13,09-01-1988,112.0,6.1,Jason Robards,730.0,Alan Hines,1987
2026,2070325.0,Metro-Goldwyn-Mayer (MGM),USA,Arthur Penn,Drama,2413427.0,Dead of Winter,R,06-02-1987,100.0,6.3,Mary Steenburgen,2694.0,Marc Shmuger,1987
2027,895904.0,Cineplex-Odeon Films,USA,Paul Newman,Drama,7178901.0,The Glass Menagerie,PG,15-01-1988,134.0,7.2,Joanne Woodward,1699.0,Tennessee Williams,1987
2028,443524.0,Channel Four Films,UK,Pat O'Connor,Drama,4024909.5,A Month in the Country,PG,04-12-1987,96.0,7.2,Colin Firth,1038.0,J.L. Carr,1987
2029,870918.0,Sands,UK,Christine Edzard,Drama,1025228.0,Little Dorrit,G,21-10-1988,357.0,7.5,Derek Jacobi,886.0,Charles Dickens,1987
2030,743445.0,New World Entertainment Films,USA,Bill Condon,Drama,4000000.0,"Sister, Sister",R,09-02-1988,91.0,5.5,Eric Stoltz,695.0,Bill Condon,1987
2031,971011.0,New Century Entertainment Corporation,USA,Rick Rosenthal,Drama,2189047.0,Russkies,PG,06-11-1987,100.0,5.6,Whip Hubley,1126.0,Sheldon Lettich,1987
2032,213901.0,Kennedy Miller Productions,Australia,John Duigan,Drama,761041.0,The Year My Voice Broke,PG-13,17-10-1987,103.0,7.5,Noah Taylor,1647.0,John Duigan,1987
2033,809184.0,Alexandre Films,France,Diane Kurys,Drama,949451.0,A Man in Love,R,1987-09,125.0,5.8,Peter Coyote,442.0,Diane Kurys,1987
2034,901364.0,RAI Radiotelevisione Italiana,Italy,Peter Del Monte,Drama,7809275.0,Julia and Julia,R,05-02-1988,98.0,5.7,Kathleen Turner,667.0,Peter Del Monte,1987
2035,119919.0,Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles,Belgium,Dominique Deruddere,Drama,87589035.0,Crazy Love,R,1987,90.0,7.0,Josse De Pauw,949.0,Charles Bukowski,1987
2036,2325444.0,De Laurentiis Entertainment Group (DEG),USA,John D. Hancock,Drama,12000000.0,Weeds,R,16-10-1987,115.0,6.0,Nick Nolte,717.0,Dorothy Tristan,1987
2037,760539.0,Flach Film,France,Jean-Loup Hubert,Drama,805753.0,The Grand Highway,R,25-03-1987,104.0,7.5,Anémone,1208.0,Jean-Loup Hubert,1987
2038,1155020.0,Laughing Kookaburra Productions,Australia,Ken Cameron,Drama,8902809.0,Peter Kenna's The Good Wife,R,14-05-1987,100.0,5.8,Rachel Ward,435.0,Peter Kenna,1987
2039,25000000.0,United Artists,USA,Barry Levinson,Drama,172825435.0,Rain Man,R,16-12-1988,133.0,8.0,Dustin Hoffman,408473.0,Barry Morrow,1988
2040,5000000.0,Cristaldifilm,Italy,Giuseppe Tornatore,Drama,11990401.0,Cinema Paradiso,R,23-02-1990,155.0,8.5,Philippe Noiret,171600.0,Giuseppe Tornatore,1988
2041,14000000.0,Lorimar Film Entertainment,USA,Stephen Frears,Drama,34700000.0,Dangerous Liaisons,R,24-02-1989,119.0,7.7,Glenn Close,55823.0,Christopher Hampton,1988
2042,10006806.0,The Saul Zaentz Company,USA,Philip Kaufman,Drama,17000000.0,The Unbearable Lightness of Being,R,05-02-1988,171.0,7.4,Daniel Day-Lewis,28868.0,Milan Kundera,1988
2043,6000000.0,Paramount Pictures,Canada,Jonathan Kaplan,Drama,32069318.0,Acusados,R,14-10-1988,111.0,7.1,Kelly McGillis,26126.0,Tom Topor,1988
2044,7000000.0,Universal Pictures,Canada,Martin Scorsese,Drama,7630564.0,The Last Temptation of Christ,R,12-03-2004,164.0,7.6,Willem Dafoe,42782.0,Nikos Kazantzakis,1988
2045,3936439.5,American Playhouse,USA,Ramón Menéndez,Drama,13994920.0,Stand and Deliver,PG,11-03-1988,103.0,7.3,Edward James Olmos,13270.0,Ramón Menéndez,1988
2046,872879.0,DDM Film Corporation,USA,Zalman King,Drama,1547397.0,Two Moon Junction,R,29-04-1988,104.0,5.0,Sherilyn Fenn,4303.0,Zalman King,1988
2047,9134733.0,Morgan Creek Productions,Canada,David Cronenberg,Drama,13000000.0,Dead Ringers,R,23-09-1988,116.0,7.3,Jeremy Irons,32130.0,David Cronenberg,1988
2048,5680515.0,Orion Pictures,USA,John Sayles,Drama,6000000.0,Eight Men Out,PG,02-09-1988,119.0,7.3,John Cusack,15946.0,Eliot Asinof,1988
2049,16118077.0,United Artists,Japan,James Bridges,Drama,25000000.0,Luces de una gran ciudad,R,01-04-1988,107.0,5.6,Michael J. Fox,6165.0,Jay McInerney,1988
2050,5344577.0,Orion Pictures,USA,George A. Romero,Drama,7000000.0,Monkey Shines,R,29-07-1988,113.0,6.2,Jason Beghe,8595.0,Michael Stewart,1988
2051,5979011.0,Atlantic Entertainment Group,USA,Ernest Thompson,Drama,8976820.0,1969,R,18-11-1988,95.0,5.8,Robert Downey Jr.,3154.0,Ernest Thompson,1988
2052,32632093.0,Warner Bros.,USA,Lawrence Kasdan,Drama,78275825.0,The Accidental Tourist,PG,06-01-1989,121.0,6.8,William Hurt,13051.0,Anne Tyler,1988
2053,670774.0,Producers Representative Organization,UK,Martin Donovan,Drama,4000000.0,Apartment Zero,R,15-09-1989,124.0,6.9,Hart Bochner,3259.0,Martin Donovan,1988
2054,2437902.5,TriStar Pictures,USA,Carl Schultz,Drama,18875011.0,The Seventh Sign,R,01-04-1988,97.0,5.9,Demi Moore,11102.0,Clifford Green,1988
2055,875805.0,Metro-Goldwyn-Mayer (MGM),USA,Bob Swaim,Drama,15855828.0,Masquerade,R,11-03-1988,100.0,6.0,Rob Lowe,2628.0,Dick Wolf,1988
2056,1562749.0,Jack Rollins & Charles H. Joffe Productions,USA,Woody Allen,Drama,10000000.0,Another Woman,PG,18-11-1988,81.0,7.4,Gena Rowlands,10826.0,Woody Allen,1988
2057,6908797.0,Cannon Entertainment,Australia,Fred Schepisi,Drama,15000000.0,A Cry in the Dark,PG-13,11-11-1988,120.0,6.9,Meryl Streep,7622.0,John Bryson,1988
2058,3468572.0,Cineplex-Odeon Films,USA,Oliver Stone,Drama,4000000.0,Talk Radio,R,13-01-1989,110.0,7.3,Eric Bogosian,10745.0,Stephen Singular,1988
2059,19000000.0,United Artists,USA,Costa-Gavras,Drama,25816139.0,Betrayed,R,26-08-1988,127.0,6.3,Debra Winger,4580.0,Joe Eszterhas,1988
2060,8295705.0,Imagine Films Entertainment,USA,Glenn Gordon Caron,Drama,8674093.0,Clean and Sober,R,10-08-1988,124.0,6.7,Michael Keaton,4875.0,Tod Carroll,1988
2061,2890595.0,TriStar Pictures,USA,Peter Markle,Drama,3966256.0,Bat*21,R,21-10-1988,105.0,6.4,Gene Hackman,6651.0,William C. Anderson,1988
2062,250985.0,The Mount Company,USA,Steven Kampmann,Drama,7467504.0,Stealing Home,PG-13,26-08-1988,98.0,6.8,Mark Harmon,3633.0,Steven Kampmann,1988
2063,6640346.0,Weintraub Entertainment Group,USA,David Anspaugh,Drama,14000000.0,Fresh Horses,PG-13,18-11-1988,105.0,5.0,Molly Ringwald,1439.0,Larry Ketron,1988
2064,1733070.0,Columbia Pictures Corporation,USA,Richard Benjamin,Drama,15000000.0,Little Nikita,PG,18-03-1988,98.0,6.0,Sidney Poitier,4132.0,John Hill,1988
2065,303624.0,Management Company Entertainment Group (MCEG),USA,Keith Gordon,Drama,2852535.0,The Chocolate War,R,18-11-1988,100.0,6.9,John Glover,1784.0,Robert Cormier,1988
2066,1938049.0,Metro-Goldwyn-Mayer (MGM),USA,Janet Greek,Drama,2543252.0,Spellbinder,R,23-09-1988,99.0,6.765102639296186,Tim Daly,1633.0,Tracy Tormé,1988
2067,784990.0,Hemdale,USA,Harold Becker,Drama,8000000.0,The Boost,R,23-12-1988,95.0,6.1,James Woods,1629.0,Ben Stein,1988
2068,827404.0,Atlantic Entertainment Group,UK,Chris Menges,Drama,2326900.0,A World Apart,PG,17-06-1988,100.0,7.1,Barbara Hershey,1234.0,Shawn Slovo,1988
2069,241278.0,Working Title Films,UK,Bernard Rose,Drama,241512222.0,Paperhouse,PG-13,17-02-1989,92.0,6.8,Charlotte Burke,4568.0,Catherine Storr,1988
2070,1324552.0,MTM Enterprises,USA,Robert Mulligan,Drama,5194491.0,Clara's Heart,PG-13,07-10-1988,100.0,6.3,Whoopi Goldberg,1821.0,Joseph Olshan,1988
2071,1893139.0,Paramount Pictures,USA,Marisa Silver,Drama,8000000.0,Permanent Record,PG-13,22-04-1988,91.0,6.4,Alan Boyce,1550.0,Jarre Fees,1988
2072,1869148.0,TriStar Pictures,Canada,Pen Densham,Drama,6000000.0,The Kiss,R,14-10-1988,101.0,5.5,Joanna Pacula,1258.0,Tom Ropelewski,1988
2073,7178738.0,New Visions,USA,Taylor Hackford,Drama,12638294.0,Everybody's All-American,R,04-11-1988,127.0,6.2,Jessica Lange,2558.0,Frank Deford,1988
2074,229556.0,Sheen/Greenblatt Productions,West Germany,Leo Penn,Drama,827275.0,Judgement in Berlin,PG,06-05-1988,96.0,5.9,Martin Sheen,571.0,Herbert J. Stern,1988
2075,4764606.0,Touchstone Pictures,USA,Leonard Nimoy,Drama,14000000.0,The Good Mother,R,04-11-1988,100.0,5.9,Diane Keaton,1361.0,Michael Bortman,1988
2076,20752.0,Virgin Vision,USA,Matthew Chapman,Drama,113275.0,Heart of Midnight,R,03-03-1989,93.0,5.3,Jennifer Jason Leigh,908.0,Matthew Chapman,1988
2077,187349.0,Columbia Pictures Corporation,USA,Daniel Petrie,Drama,1361752.0,Rocket Gibraltar,PG,02-09-1988,99.0,6.6,Burt Lancaster,1594.0,Amos Poe,1988
2078,1560700.0,Compact Yellowbill,UK,Charles Sturridge,Drama,2702752.0,A Handful of Dust,PG,24-06-1988,100.0,6.8,James Wilby,1519.0,Derek Granger,1988
2079,429028.0,HandMade Films,UK,Nicolas Roeg,Drama,5000000.0,Track 29,R,12-07-1988,100.0,5.9,Theresa Russell,1563.0,Dennis Potter,1988
2080,438483.0,MK2 Productions,France,Claude Chabrol,Drama,802972.0,Story of Women,R,1990-02,108.0,7.6,Isabelle Huppert,3109.0,Colo Tavernier,1988
2081,8579.0,Caroline Productions,France,Claire Denis,Drama,2317091.0,Chocolat,PG-13,1989-05,105.0,7.4,Isaach De Bankolé,2217.0,Claire Denis,1988
2082,315421.0,Island Pictures,UK,Caleb Deschanel,Drama,330673.0,Crusoe,PG-13,31-03-1989,91.0,6.3,Aidan Quinn,759.0,Daniel Defoe,1988
2083,652767.0,British Film Institute (BFI),UK,Terence Davies,Drama,688329.0,"Distant Voices, Still Lives",PG-13,18-11-1988,85.0,7.5,Pete Postlethwaite,2626.0,Terence Davies,1988
2084,462813.0,Incorporated Television Company (ITC),UK,Piers Haggard,Drama,3945297.0,A Summer Story,PG-13,23-07-1988,95.0,7.5,Imogen Stubbs,738.0,John Galsworthy,1988
2085,3076031.0,Orion Pictures,USA,Robert M. Young,Drama,7237827.0,Dominick and Eugene,PG-13,28-09-1988,111.0,7.1,Tom Hulce,2409.0,Corey Blechman,1988
2086,422667.0,Continental Film Group Ltd.,USA,Amin Q. Chaudhri,Drama,8907283.0,Tiger Warsaw,R,12-05-1988,100.0,4.7,Patrick Swayze,615.0,Roy London,1988
2087,4817559.5,Gordon Company,USA,Phil Alden Robinson,Drama,64431625.0,Field of Dreams,PG,05-05-1989,107.0,7.5,Kevin Costner,91800.0,W.P. Kinsella,1989
2088,727836.0,Vision PDG,USA,Zalman King,Drama,11060485.0,Wild Orchid,R,27-04-1990,105.0,4.5,Mickey Rourke,9667.0,Patricia Louisianna Knop,1989
2089,1200000.0,Outlaw Productions (I),USA,Steven Soderbergh,Drama,24741700.0,"Sex, Lies, and Videotape",R,22-09-1989,100.0,7.2,James Spader,40625.0,Steven Soderbergh,1989
2090,10000000.0,Norman Twain Productions,USA,John G. Avildsen,Drama,31906454.0,Lean on Me,PG-13,03-03-1989,108.0,7.4,Morgan Freeman,15445.0,Michael Schiffer,1989
2091,7500000.0,"Zanuck Company, The",USA,Bruce Beresford,Drama,106593296.0,Driving Miss Daisy,PG,26-01-1990,99.0,7.4,Morgan Freeman,79478.0,Alfred Uhry,1989
2092,1132112.0,Renn Productions,France,Milos Forman,Drama,33000000.0,Valmont relaciones peligrosas,R,17-11-1989,137.0,7.0,Colin Firth,10789.0,Choderlos de Laclos,1989
2093,536508.0,Alliance Communications Corporation,Canada,Jean-Claude Lord,Drama,8728292.0,Eddie and the Cruisers II: Eddie Lives!,PG-13,18-08-1989,99.0,6.2,Michael Paré,2273.0,P.F. Kluge,1989
2094,5777099.0,First Millenium Partnership,USA,Michael Anderson,Drama,8972387.0,Millennium,PG-13,25-08-1989,108.0,5.7,Kris Kristofferson,5238.0,John Varley,1989
2095,13000000.0,Gladden Entertainment,USA,Steve Kloves,Drama,16823529.0,The Fabulous Baker Boys,R,13-10-1989,114.0,6.8,Jeff Bridges,18751.0,Steve Kloves,1989
2096,807592.0,British Screen Productions,UK,Michael Caton-Jones,Drama,8800000.0,Scandal,R,28-04-1989,115.0,6.5,John Hurt,3972.0,Michael Thomas,1989
2097,3953745.0,21st Century Film Corporation,USA,Dwight H. Little,Drama,8750575.0,The Phantom of the Opera,R,03-11-1989,93.0,5.5,Robert Englund,3032.0,Gaston Leroux,1989
2098,19000000.0,Amblin Entertainment,USA,Gary David Goldberg,Drama,19738015.0,Dad,PG,10-11-1989,117.0,6.2,Jack Lemmon,3891.0,William Wharton,1989
2099,98590.0,Allied Filmmakers,USA,Uli Edel,Drama,1730005.0,Last Exit to Brooklyn,R,04-05-1990,102.0,6.9,Jennifer Jason Leigh,4841.0,Hubert Selby Jr.,1989
2100,3766879.0,Davros Films,USA,Euzhan Palcy,Drama,8280729.0,A Dry White Season,R,20-09-1989,97.0,7.0,Donald Sutherland,3879.0,André P. Brink,1989
2101,2049769.0,Kings Road Entertainment,USA,David Hugh Jones,Drama,76225345.0,Jacknife,R,10-03-1989,102.0,6.4,Robert De Niro,4749.0,Stephen Metcalfe,1989
2102,3531971.0,Warner Bros.,USA,Norman Jewison,Drama,18000000.0,In Country,R,29-09-1989,120.0,5.9,Emily Lloyd,2385.0,Bobbie Ann Mason,1989
2103,3000000.0,American Playhouse,USA,Norman René,Drama,4609953.0,Longtime Companion,R,01-05-1990,96.0,7.5,Stephen Caffrey,4560.0,Craig Lucas,1989
2104,5861979.0,Cineplex-Odeon Films,USA,John D. Hancock,Drama,18587135.0,Prancer,G,17-11-1989,103.0,6.3,Sam Elliott,3478.0,Greg Taylor,1989
2105,4347648.0,Gary Sherman Productions,USA,Gary Sherman,Drama,8723958.0,Lisa,PG-13,27-10-1989,95.0,5.9,Staci Keanan,1103.0,Gary Sherman,1989
2106,8742750.0,Columbia Pictures Corporation,USA,Joseph Ruben,Drama,9872975.0,True Believer,R,17-02-1989,105.0,6.7,James Woods,3633.0,Wesley Strick,1989
2107,827825.0,Not specified,USA,Martin Davidson,Drama,1097333.0,Heart of Dixie,PG,25-08-1989,95.0,5.2,Ally Sheedy,569.0,Anne Rivers Siddons,1989
2108,4578837.5,Hill/Rosenman,USA,Thom Eberhardt,Drama,11604598.0,Gross Anatomy,PG-13,20-10-1989,100.0,6.1,Matthew Modine,3204.0,Mark Spragg,1989
2109,8329850.0,Weintraub Entertainment Group,USA,Douglas Day Stewart,Drama,8742750.0,Listen to Me,PG-13,05-05-1989,107.0,5.3,Kirk Cameron,882.0,Douglas Day Stewart,1989
2110,383784.0,Castle Rock Entertainment,USA,Ted Kotcheff,Drama,2023282.0,Winter People,PG-13,14-04-1989,110.0,6.3,Kurt Russell,1029.0,John Ehle,1989
2111,2260616.0,TriStar Pictures,USA,Richard Baskin,Drama,11500000.0,Sing,PG-13,31-03-1989,98.0,6.8,Lorraine Bracco,597.0,Dean Pitchford,1989
2112,1601612.0,Max Films Productions,Canada,Denys Arcand,Drama,9849585.0,Jesus of Montreal,R,25-05-1990,118.0,7.5,Lothaire Bluteau,6162.0,Denys Arcand,1989
2113,1247946.0,Not specified,USA,Hugh Hudson,Drama,8708290.0,Lost Angels,R,05-05-1989,116.0,6.1,Donald Sutherland,758.0,Michael Weller,1989
2114,154264.0,Charlie Mopic,USA,Patrick Sheane Duncan,Drama,83209859.0,84C MoPic,R,07-04-1989,95.0,7.0,Jonathan Emerson,1461.0,Patrick Sheane Duncan,1989
2115,201468.0,Initial Film and Television,UK,Damian Harris,Drama,8884895.0,The Rachel Papers,R,12-05-1989,95.0,6.1,Dexter Fletcher,1621.0,Damian Harris,1989
2116,5932613.0,Columbia Pictures Corporation,USA,Jonathan Kaplan,Drama,14000000.0,Immediate Family,PG-13,27-10-1989,95.0,6.1,Glenn Close,1235.0,Barbara Benedek,1989
